t,x1,x2,y,u
880.0,2.5254089050781688e-05,2.474591094921831e-05,6.68762408559531,4.9
890.0,2.525398917233864e-05,2.474601082766136e-05,6.687796551025926,4.9
900.0,2.525389567304541e-05,2.47461043269546e-05,6.687958062056631,4.98
910.0,2.524077771055083e-05,2.475922228944917e-05,6.711222221150804,4.98
920.0,2.5228504128639278e-05,2.4771495871360724e-05,6.734154231385316,4.98
930.0,2.521702057599139e-05,2.4782979424008616e-05,6.756742735446829,4.98
940.0,2.520627619978831e-05,2.4793723800211696e-05,6.778976351681446,4.98
950.0,2.5196223420519316e-05,2.480377657948069e-05,6.800843738055757,4.98
960.0,2.5186817721284547e-05,2.481318227871545e-05,6.822333659460318,4.98
970.0,2.5178017450660127e-05,2.4821982549339872e-05,6.8434350579184375,4.98
980.0,2.516978363825235e-05,2.483021636174765e-05,6.864137125160201,4.98
990.0,2.5162079822124426e-05,2.4837920177875573e-05,6.884429376918813,4.98
1000.0,2.515487188733145e-05,2.4845128112668555e-05,6.904301728210991,4.98
1010.0,2.5148127914848568e-05,2.485187208515143e-05,6.923744568774509,4.98
1020.0,2.5141818040223443e-05,2.485818195977656e-05,6.942748837761675,4.98
1030.0,2.513591432132693e-05,2.4864085678673074e-05,6.961306096727741,4.98
1040.0,2.513039061461644e-05,2.4869609385383567e-05,6.979408599914267,4.98
1050.0,2.5125222459364082e-05,2.487477754063592e-05,6.997049360809224,4.98
1060.0,2.512038696933675e-05,2.487961303066325e-05,7.014222213973732,4.98
1070.0,2.5115862731448624e-05,2.4884137268551375e-05,7.030921871158545,4.98
1080.0,2.5111629710937234e-05,2.4888370289062768e-05,7.0471439707934485,4.98
1090.0,2.510766916264314e-05,2.4892330837356867e-05,7.062885120019614,4.98
